Fire,Plot,ALLOCO,AMPHMA,ANTIGH,ASPAGA2,BAUHSP1,CISSPA,CLAUEX,CROTHU,CURCSP1,DESMSP4,DIOSVE,LEEAIN,OTTONO,STERPE,STREJU,STYRBE,THUNSP1,VATISP1,ZINGZE,ACACCO,DIOSCO,FABACE6,PSEULA,TERMNI,TILITR,ACACSP1,AGANPO,ALANIN,CAPPMI,CAYRTR,DESMSP5,DIOSDE,DIOSFI,HYMEBR,ICHNFR,MARSSP1,NERVSP1,PIPESA,PTERMA,RUELPR,WRIGAR,AGLAOD,AMORSP2,CAESHY,CRATPR,DIOSAL,GMELSP1,GREWER,HELIEL,HELIIS,LAGEDU,PAEDPI,POLYDE,STERGU,STERSP1,ZYGOBE,DENDUM,HOLAPU,OPLICO,UVARDU,ZOLLDO,AMORSP1,BUCHCO,CRATCO,CYCASI,CYPECY,DALBOV,HELIAN,HETETR,MICRTO,MNESLA,SETAPA,SINDSI,TERMMU,THESLA,URARRO,UVARCH,BALISO,CLERIN,CONGTO,CYANBU,GLOBSP1,GMELEL,HYDNIL,KAEMSP1,MALLPE,MURRPA,OXYCSP1,PERISP1,POLYSU,BLINLY,DIPTOB,ENKLMA,MURDLO,RUBIAC3,SCLELE,TEPHVE,APORSP1,ARUNSE,BARLCR,CHROOD,GLUTUS,LAMIAC,LINOPE,OCHNIN,SCLEPI,THUNFR,CYPETR,SHORRO,SMILLU,CYANCI,DALBOL,DILLOB,LANNCO,PHYLIN,SHORSI,SOLEHE,ACRARA,ALBIOD,ASPAGA1,CAESSP1,CAJASC,COMBPU,CORCAE,CYANCR,DIOSSP1,MARANT,MYRIEX,PHYLUR,SENNTO,TRIUBA,VENTSP1,CUCURB2,DIOSCA,FERNAD,MEMESC,SCHLOL,ATALMO,CHUKTA,CLEMSP1,COMMPA,UNKNOW2,TYPHTR,XYLIXY,ANTIMO,MARKST,WALSTR,BOMBIN,BREYAS,BRIDST,ARISSP1,CUCURB1,GMELSP2,MILLBR,ACANTH1,ACHYAS,ARISCA,BROUKU,CLAUSP1,JASMSP1,MUNRHU,RUELRE,UNKNOW6,ZINGIB,ACANTH5,BAUHSC,CELAPA,CNESLA,DIMOLO,LITSGL,PAVESP1,POUZZE,ZIZIOE,CROTMA,BAMBBA,CALAAC,CLEIPA,SIDAMY,GOMPST,HYMEOR,MILLXY,PHYLPU,SIDARH,DIOSHI,BULBBA,CAREAR,MORITO,TRIGRE,VITELI,ERYTCA,FABACE5,HYPOAU,KAEMMA,PHYLEM,SPONPI,URARCR,CANASU,HARRPE,CISSRE,HUBECE,LEPIRU,MONOOB,ORCHID1,FABACE1,LAGETO,UNKNOW3,ALBILU,SENNSP,SENNTI,AMPEMA,ARNISP1,DENDTR,MITRRO,TELOSP1,GARUPI,HEDYOV,HOMADI,LEPITE,COMMSP1,SHOROB,STERVI,LEUCDE,VITECA,INVOCO,PHYSAN,STERTE,FLACIN,MITRTO,MURDME,WALSPI,ELLITO,CYPENI,DALBCU,GREWAB,PYCNLU,ADENVI,BREYSP1,DIOSEH,ORTHRU,VITEPE,DENDSP,ERYTSU,FLEMST,GREWHI,GYNUPS,THYRSI,BRACRA,MURDVA,SIDACO,AGERCO,ALLOSE,CATUSP,CRINAM,HETESU,OLDECO,CHRYOR,CROTMO,CYPELE,CYPETE,FABACE2,HELILA,BARRSP1,FABACE3,UVARRU,SCINSP1,BIOPUM,DENDME,DIGISP1,GALASP1,TERMBE,BRUCJA,CYMBSP1,URENLO,CURCAN,CYPEDU,GARDOB,MURDSP,SCHIBR,LAGEVE,CATUTO,TRIDPR,COMMBE,URTICA,CURCPA,VITEPI,PREMSP1,DIGILO,CONVOL3,CYRTAC,DALBRI,CRATSU,DALBLA,DIOSGL,SENNGA,BLUMSP2,CENTLA,CLEOVI,ERAGMO,EUPHHI,IMPECY,LINDCI,TERMAL,BOMBAN,CHEISP,CONVOL1,DICTOV,DIOSVA,ORYZME,SMILSP1,SPATPA,DIGIAB,SAURHI,GYMNGR,MAMMSI,TERMGL,COLOAU,PEROIN,VITEGL,ARTOSP1,DIOSMO,MALLPH,PTERSE,CONVOL2,LEUCLE,PASSFO,STREAS,ERANSP1,HOLOIN,ROURST,VALLSO,DIPTTU,PARVTO,CRATFO,FIMBFU,GYNUSP1,MURDNU,CARDQU,BRACSU,CASSFI,DIGICI,ELEUIN,ERAGJA,EUPHHE,INDIHI,IPOMPE,PHYLAM,RICHBR,TRIAPO,BROUPA,COCCGR,ARISKE,COLOES,OROXIN,SORGHA,THUNLA,MERRQU,INDISQ,CHRYAC,DESMTR,FIMBCI,HOLACU,MERRHI,SEMECO,VETIZI,ABRUPU,BERRMO,DALBCA,SPERPU,ACILSQ,ALTESE,CYNODA,DACTAE,MELOCO,MIMODI,MIMOPI,PASPNO,SCOPDU,TEPHPU,SENNOC,SIDAAC,GARDSO,CYPESP2,EUPHTH,GOMPCE,HELIST,LINDAN,LIPOHE,GLINOP,ANTISP2,GEOPRE,LITHPO,MEMESP1,TAREVA,UNKNOW4,CHAMMI,CYPECU,HEDYSP1,LINDCR,ANDRPA,APHAPO,MELISU,METATR,DECAPA,AERVSA,PTERSP1,DESMSP2,PRISTE,ANTISP1,COLOFL,MILIHO,ORCHID2,PROTSE,VITACE,SUREMU,CASEGR,DESMSP1,PREMRA,CARESP,ALBILE,CORDGL,XANTCA,CARABR,BEILRO,MYXOSP1,RUBIAC2,POACEA1,ROTTCA,DALBNI,CYPERA1,ELEPSC,FIMBER,DIPTAL,PTERTI,BLUMSP1,DESMOB,RUELSI,COMMEL1,DUNBBE,ERIOSP1,ACANTH3,PEPEPE,TERMCH,IRVIMA,RUBIAC1,ZIZIRU,EHRELA,DRYPSP1,KYLLBR,SACCIN,TOREFO,UNKNOW5,ACANTH2,STERCY,DIGISPA,CLITMA,CYPERA3,CLEORU,CYPERA2,CYPERO,ECHICO,GYMNSC,LUDWHY,MERRVI,SYNENO,AESCAM,CENTPU,HALDCO,MILLSP2,TECTGR,ADENIN,SPORDI,CYPECA,EVOLNU,FIMBDI,FIMBQU,LUDWAD,MIMOPU,CYANAX,PHYLDE,AMARSP
after,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.66666667,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1394.024333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439.118,0,0,0,0,0,0,0,0,0,0,0,213.3333333,1.666666667,0,0,23.66666667,41.66666667,0,833.9683333,0,0,0,0,0.326666667,3.616666667,16.66666667,0,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
before,1,0,0.666666667,0,0,22.66666667,0,9.803333333,0,0,0,0,0,0,0,0,78,0,1103.666667,7,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.66666667,0,85,75.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.3333333,0.37,139.6666667,120,15,5.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
before,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.6666667,0,0,9.333333333,17.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
before,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.33333333,0,0,0.666666667,0,0,0,0,11.66666667,8.666666667,0,0,0,0,166.6666667,0,0,0,118.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
before,4,0,2,0,0,0,0,0,0.456666667,8.333333333,0,0,0,0,0,0,0,0,0,0,84.66666667,0,0,0,90,0,0,0,0,0,0,0,0,0,313.6666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2.333333333,29.33333333,0,0,2.333333333,37,2.333333333,2.086666667,0,0,212.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.666666667,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
before,5,0,0,0,0,4.333333333,0,0,52.33333333,0,0,0,0,10.33333333,0,0.19,0,0,0,0,3.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,21,0,0,0.333333333,6,0,0,3.333333333,1.666666667,0,7.333333333,0,0,0,0,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.3333333,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.2053333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
before,6,0,0,0,0,0,21.33333333,0,0,0,0,0,0,11,0.176666667,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,0,0,0,0,0,0,0,0,0,0,0,450,0,23,0,23.33333333,43.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,6,0,0.056666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0.156666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.753333333,46.66666667,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
before,7,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,2,4,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423333333,0,0.666666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,51.66666667,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854.068,0,0,0,0,0,0,1.666666667,0,0,0,122.6666667,0,0,0,0,0,0,0,0,0,0,7.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,22.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,77.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
before,8,0,0,0.966666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.3333333,3.666666667,0,0,16.33333333,0,0,0,0,0,5.333333333,0,12.33333333,0,0,0,0,0,0,0,0,0,0,1.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666667,0.986666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
before,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.33333333,0,0,0,0,48,0,0,0.59,0,0,0,0,0,0,0,0,0.476666667,0,44,0,0,0,0,0,8,0,0,0,0,2.333333333,0,0,0,0,332.5396667,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
